id,peerId,name,ownerId,status,apr,online,jailed,createdAt,uptime90Days,bond_sqd,delegated_sqd,capped_delegated_sqd,age_days,lifetime_sqd,display_apr,last_period_apr,last_period_sqd,last_period_end,sqd_7d,staker_sqd_7d,paid_7d,zero_7d,periods_7d,covered_days_7d,positive_apr_7d,realized_apr_7d,sqd_30d,staker_sqd_30d,paid_30d,zero_30d,periods_30d,covered_days_30d,positive_apr_30d,realized_apr_30d,sqd_90d,staker_sqd_90d,paid_90d,zero_90d,periods_90d,covered_days_90d,positive_apr_90d,realized_apr_90d
1032,12D3KooWMY4BRt5qtTWJfC7xMm4jaSmCAZDb867YeFR9a7RQpDmb,Azeroth - 31,0xd01b2019fa8198c66c19f8e81cae83f3fd0a831d,WITHDRAWN,,,,2024-08-13T08:05:15.000000Z,,0.0,4980.834568562119,4980.834568562119,772.6630208333333,27378.850785847757,,,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,
1033,12D3KooWNWEzVGCQp6cyEavJYvsvgndVfnfqQ93bbwkE1f2tXdh1,ShadowNode,0xbc582f44e95581fd51fec93bafdc3a896844fc95,ACTIVE,10.65372733697911,True,False,2024-08-15T16:50:05.000000Z,100,100000.0,70300.50894859535,37496.802249950684,770.2985532407407,30182.16741974058,10.65372733697911,10.699412075248807,9.819669066905321,2026-09-25T11:32:25+00:00,210.93010734180078,33.30236217341751,21,0,21,7.038449074074074,10.93842778607695,10.99849845425104,791.3539836312777,124.9416562784011,81,8,89,29.777916666666666,10.656856502326118,9.628140134180544,1407.0498295092173,221.09248352666944,143,125,268,89.64282407407407,10.73441183721143,5.706368753009603
1034,12D3KooWSkZjG1mqN3XYPRfF6vZHcJFMnGPyhmijd1dkV1PgSd7G,DONG2,0xc052ecd434bb42e4e8aa1f6ff9282e626ab1301f,WITHDRAWN,,,,2024-08-16T04:36:41.000000Z,,0.0,0.0,0.0,769.8078587962963,15038.587255008508,,,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,
1035,12D3KooWPHvC35GFGCaU7HzwaYaVBqNYx7oAs9hd99QuB5w1e27y,YSY #3,0x705f8c58b184159cb81bed8b73fa15b3b917f407,WITHDRAWN,,,,2024-08-20T19:50:06.000000Z,,0.0,0.0,0.0,765.1735416666667,9894.90764507453,,,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,
1036,12D3KooWMvrEwtC19QhvsLLdpAGZdh92qjU2pN5ekQTBBgEFZjCA,YSY #7,0x705f8c58b184159cb81bed8b73fa15b3b917f407,WITHDRAWN,,,,2024-08-20T19:58:13.000000Z,,0.0,0.0,0.0,765.1679050925926,6219.614078250698,,,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,
1037,12D3KooWB5TVP4oVDTdqSXmBSVFg5VGhF8SkTQamguNZQFwE9z8A,Valoria 3-14 SubSquid n,0xc99b581a508e8ae499671b4fa1d43e96b127094f,ACTIVE,13.104932027014891,True,False,2024-08-24T15:26:38.000000Z,99.97329563305058,100000.0,77868.56797085026,39463.54468895318,761.3565046296296,31186.34498520305,13.104932027014891,13.992451606525396,12.848155161407787,2026-09-25T09:31:53+00:00,281.16818470615834,46.33646109547126,21,0,21,7.038946759259259,14.579746979195004,14.660912488249684,1044.2206100827145,168.80350616206405,80,3,83,27.772824074074073,14.237892634868082,12.704684089339693,3119.0029488826226,421.25698780858534,259,4,263,87.96853009259259,13.141053481221316,12.64928973713508
1038,12D3KooWDSFtbtuKHaLYcUdfMj16uiBbqWLdUxQDj2gPpUScX4kT,Nodefleet4,0xa610a5b246b915e07b373fadf4166995227813db,WITHDRAWN,,,,2024-08-28T11:24:17.000000Z,,0.0,0.0,0.0,757.5248032407408,6600.479277835479,,,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,,0.0,0.0,0,0,0,0.0,,
1039,12D3KooWR7k77mMtsc43jigbXrvUeZ8ovNKcSV9LfZTmNF49h9hb,ZPL_147,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.515361405817783,True,False,2024-09-03T14:38:47.000000Z,100,100000.0,50000.0,31622.776601683792,751.3897337962962,30569.802927777175,13.515361405817783,14.496501453594027,13.324774468395804,2026-09-25T07:31:21+00:00,278.2214849767231,37.98476123243089,21,0,21,7.039837962962963,14.425064411482108,14.507263145214846,1159.8416188183824,158.3497656981389,90,0,90,30.113587962962963,14.05793735767933,14.11140636229032,3330.0699999565877,464.38684698855127,269,0,269,89.9774537037037,13.508497661639934,13.50528388871283
1040,12D3KooWM1URmTShr1BHRocBEK1D1aSUqpyrfmCLtWPKStssu6wd,ZPL_148,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.638416051125319,True,False,2024-09-03T14:39:27.000000Z,100,100000.0,74627.91029553684,38633.64085755751,751.3892708333333,29092.382843840267,13.638416051125319,14.933238618221964,13.705375612861436,2026-09-25T11:32:25+00:00,286.4071786340394,46.36794727939704,21,0,21,7.038449074074074,14.85238179548161,14.934088600203482,1194.6844722717174,193.4136807953095,90,0,90,30.111828703703704,14.481123860805578,14.535327745972562,3358.499069599148,488.5748606950381,269,0,269,89.97673611111111,13.623934057115111,13.620579560040987
1041,12D3KooWRPx5esxjhwJAHyZd3U1na2w82B4YbhHheAGezCwmxbvz,ZPL_149,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.446249103271375,True,False,2024-09-03T14:39:53.000000Z,100,100000.0,84328.61415111544,41067.89844906005,751.3889699074074,29360.6077383155,13.446249103271375,15.090773852633655,13.856657104601494,2026-09-25T09:31:53+00:00,289.31740441072424,49.2875984746512,21,0,21,7.038946759259259,15.002237974961021,15.08583608713062,1178.7604255685108,188.7370884300024,89,0,89,29.77859953703704,14.447873796821497,14.341585177750213,3323.049073687967,455.12321205057884,269,0,269,89.97430555555556,13.480442875468556,13.47681013217898
1042,12D3KooWFXtYtQeqBU3bfGceuAyayURUXrijSUh8nruFDVZpdpfo,ZPL_150,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.630467915390636,True,False,2024-09-03T14:40:23.000000Z,100,100000.0,60000.0,34641.016151377546,751.3886226851852,29309.179119175453,13.630467915390636,14.685403057578652,13.498407484463229,2026-09-25T07:31:21+00:00,281.8469448811925,41.610221136900265,21,0,21,7.039837962962963,14.61303513073692,14.696304983090752,1172.4043602536199,173.08686710293497,90,0,90,30.113587962962963,14.210173807403962,14.264253049752373,3358.204930123214,495.7855754809004,269,0,269,89.9774537037037,13.622628015159771,13.619386661055255
1043,12D3KooWCzBLumUUKtAzspHvwN9nU3DXSfdfKH61YgX3CpmQ8oKa,ZPL_151,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.468099735086078,True,False,2024-09-03T14:41:48.000000Z,99.72209356183419,100000.0,50000.0,31622.776601683792,751.3876388888889,29749.332457936103,13.468099735086078,14.499034370631513,13.28618389277364,2026-09-25T13:32:42+00:00,278.0675325090561,37.96374255471818,21,0,21,7.039143518518519,14.418490338583725,14.499235623686497,1159.6657467979983,158.32575440834825,90,0,90,30.113020833333334,14.056092793528828,14.109266586042313,3305.784649624928,451.32905753969226,268,1,269,89.97641203703704,13.460296231273706,13.406793301256654
1044,12D3KooWMM6LWT94QcWEpXjhQ13qWPyLP7VVFJQyAD9AQ9NjXBdo,ZPL_152,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.528803191174108,True,False,2024-09-03T14:42:14.000000Z,100,100000.0,62285.859842735066,35294.719107179495,751.387337962963,29606.982146291455,13.528803191174108,14.726316157697894,13.536013649898175,2026-09-25T07:31:21+00:00,282.6321621632116,42.39543841891937,21,0,21,7.039837962962963,14.653746615944764,14.737248455653178,1178.228721340282,176.7368682200383,90,0,90,30.113587962962963,14.280799454752055,14.335116109640097,3332.683893853849,467.1818422252799,269,0,269,89.9774537037037,13.519081291047176,13.515884680629497
1045,12D3KooWLxp3cQbtVf5dxvhTRp3x1GegYNHoQ7AM7km84AmfoUL4,ZPL_153,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.786672347265586,True,False,2024-09-03T14:42:56.000000Z,99.72209356183419,100000.0,71000.0,37682.88736283354,751.3868518518518,29393.301290179974,13.786672347265586,14.878382876442947,13.6337997324787,2026-09-25T13:32:42+00:00,285.3428103155317,45.239020361193795,21,0,21,7.039143518518519,14.795731513835873,14.878589395024152,1190.0069031152489,188.66691072559888,90,0,90,30.113020833333334,14.423852305125859,14.478417321235526,3383.4401409630686,529.4768937686143,268,1,269,89.97641203703704,13.776506621208874,13.721729460572444
1046,12D3KooWGiXVKNHaQkxZJD2XpdYir9g24KJCyNurFHpaQykCEzN3,ZPL_154,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.654473985425284,True,False,2024-09-03T14:43:35.000000Z,100,100000.0,60000.0,34641.016151377546,751.3864004629629,29513.14814506588,13.654473985425284,14.68338777055383,13.47606837402142,2026-09-25T11:32:25+00:00,281.6152458062444,41.57601445160208,21,0,21,7.038449074074074,14.60388377865064,14.6842235313256,1174.695979773592,173.42518829718412,90,0,90,30.111828703703704,14.238837430895153,14.2921344205787,3363.14974155618,496.5155982856277,269,0,269,89.97673611111111,13.642821709993218,13.639440618533394
1047,12D3KooWPnuvAMSephR2dX6vFXrVNszwJWbqFZ6DexNP7agQtECE,ZPL_155,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.598848685208491,True,False,2024-09-03T14:44:00.000000Z,100,100000.0,65062.72037771779,36072.90406322113,751.3861111111111,29057.11523747377,13.598848685208491,14.778088791052143,13.569543287750408,2026-09-25T09:31:53+00:00,283.3226667453008,43.292860809227754,21,0,21,7.038946759259259,14.691387401566304,14.773253337433543,1168.5884214432456,178.56508430473724,89,0,89,29.77859953703704,14.3233090581565,14.217825794226155,3350.3001090877265,480.0139774286703,269,0,269,89.97430555555556,13.5910338629811,13.587328220189113
1048,12D3KooWKhvbJikDgWaFmyWGJVrqLCweApLD48BP1mQWSZzU7FpY,ZPL_156,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.643248840697186,True,False,2024-09-03T14:44:44.000000Z,99.72209356183419,100000.0,60000.0,34641.016151377546,751.3856018518519,30707.326409684152,13.643248840697186,14.687968980655056,13.459314041190062,2026-09-25T13:32:42+00:00,281.6909862834138,41.5871963290759,21,0,21,7.039143518518519,14.606375392140562,14.688172856206577,1174.7771666366007,173.43717424695066,90,0,90,30.113020833333334,14.239255502335098,14.293122194078641,3348.7755655198466,494.3934796875897,268,1,269,89.97641203703704,13.635343650668204,13.581145349052711
1049,12D3KooWBE18xqbax3AP1eTeKS1no1oRvS3BpJoJ3HuaAD3zmnDR,ZPL_157,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.665738504743738,True,False,2024-09-03T14:45:10.000000Z,100,100000.0,70000.0,37416.57386773941,751.3853009259259,29696.57829658277,13.665738504743738,14.857076884662511,13.635476162886452,2026-09-25T11:32:25+00:00,284.94645951032413,44.90722815568182,21,0,21,7.038449074074074,14.776632443720072,14.857922531609757,1188.5914041308426,187.32061265443463,90,0,90,30.111828703703704,14.407267979618341,14.461195416925252,3364.7782967160106,495.10815345446713,269,0,269,89.97673611111111,13.649446638143338,13.646045314459373
1050,12D3KooWNmPGR9Ti1VoYQYcrGSzc7bPXWDAxiE5w6U4YftLwBJJU,ZPL_158,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.5927380320291,True,False,2024-09-03T14:45:39.000000Z,98.78956306932223,100000.0,60000.0,34641.016151377546,751.3849652777777,29147.66264085772,13.5927380320291,14.687968980655056,13.459314041190062,2026-09-25T13:32:42+00:00,281.6909862834138,41.5871963290759,21,0,21,7.039143518518519,14.606375392140562,14.688172856206577,1174.7771666366007,173.43717424695066,90,0,90,30.113020833333334,14.239255502335098,14.293122194078641,3299.007596900419,487.04603023887694,265,4,269,89.97641203703704,13.584743349282808,13.379308587429476
1051,12D3KooWB78PvAtg9PWKSKYGoARkRH26ezkiLMcAKipLxM88pVth,ZPL_159,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.470414814948246,True,False,2024-09-03T14:46:12.000000Z,100,100000.0,50000.0,31622.776601683792,751.3845833333334,29391.532456499906,13.470414814948246,14.496501453594027,13.324774468395804,2026-09-25T07:31:21+00:00,278.2214849767231,37.98476123243089,21,0,21,7.039837962962963,14.425064411482108,14.507263145214846,1159.8416188183824,158.3497656981389,90,0,90,30.113587962962963,14.05793735767933,14.11140636229032,3318.787443755622,453.10429078758534,269,0,269,89.9774537037037,13.462732559008714,13.459526855231132
1052,12D3KooWRuEXYCBPzMkhEBpGt5sgqaDsUhhK5VtfrdfNVhfBmVE8,ZPL_160,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.633287584981131,True,False,2024-09-03T14:46:37.000000Z,99.72209356183419,100000.0,60000.0,34641.016151377546,751.3842939814815,29291.002293102032,13.633287584981131,14.687968980655056,13.459314041190062,2026-09-25T13:32:42+00:00,281.6909862834138,41.5871963290759,21,0,21,7.039143518518519,14.606375392140562,14.688172856206577,1174.7771666366007,173.43717424695066,90,0,90,30.113020833333334,14.239255502335098,14.293122194078641,3346.329197063102,494.0323122727348,268,1,269,89.97641203703704,13.62538239495215,13.571223965867024
1053,12D3KooWN84obVKk2aoQErDmpETb3HLYXtfAhPFWFb9Hs7FfjxS8,ZPL_161,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.592144504926017,True,False,2024-09-03T14:54:06.000000Z,99.72209356183419,100000.0,57000.0,33763.88603226827,751.3790972222222,29599.983289678552,13.592144504926017,14.633062723459325,13.40900071608725,2026-09-25T13:32:42+00:00,280.63797495400763,40.53418499966971,21,0,21,7.039143518518519,14.551774146383949,14.633265836887539,1170.3856393026324,169.04564691298256,90,0,90,30.113020833333334,14.186026616441026,14.239691944848692,3336.231774056113,481.87147856069436,268,1,269,89.97641203703704,13.584268865912396,13.530273305894235
1054,12D3KooWBB8DNL5YNZXyZXEKchyfke3CwUxMromjdkffeRmVG7rW,ZPL_162,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.718417986749408,True,False,2024-09-03T14:54:45.000000Z,100,100000.0,70000.0,37416.57386773941,751.3786458333333,29502.3199786759,13.718417986749408,14.862202093914334,13.646777842258922,2026-09-25T09:31:53+00:00,284.9352707574042,44.90546482133117,21,0,21,7.038946759259259,14.775007221114414,14.857339118064647,1175.2397437626528,185.2164066241444,89,0,89,29.77859953703704,14.404833864904647,14.298750215778941,3378.07979187898,510.03516048722645,269,0,269,89.97430555555556,13.70375462275498,13.699990267064754
1055,12D3KooWNvzhQj7E4HgFan2ZQPppdGRk4QvMQGSfzCSRPdSvpzPi,ZPL_163,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.751516883959454,True,False,2024-09-03T14:55:21.000000Z,99.72209356183419,100000.0,70000.0,37416.57386773941,751.3782291666666,30744.47918127095,13.751516883959454,14.861712285685922,13.618523643827745,2026-09-25T13:32:42+00:00,285.02309591809126,44.91930596375337,21,0,21,7.039143518518519,14.779153530390609,14.861918572871904,1188.6735513494948,187.3335589598448,90,0,90,30.113020833333334,14.407690996405995,14.462194874752187,3375.1940129754025,524.9225895838536,268,1,269,89.97641203703704,13.742928620056661,13.688286830400246
1056,12D3KooWMgzDJHFNShwgEs4EEueTtSNJpt8rdpDJTopKpm336Wm9,ZPL_164,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.67095018377804,True,False,2024-09-03T14:55:46.000000Z,100,100000.0,60132.67099906481,34679.293821836916,751.3779398148148,29175.033156498335,13.67095018377804,14.685783114247473,13.478266764195352,2026-09-25T11:32:25+00:00,281.66118651921994,41.62195516457765,21,0,21,7.038449074074074,14.606266152627171,14.686619011359326,1174.8876113405756,173.61681986416775,90,0,90,30.111828703703704,14.241160253800729,14.294465937977002,3366.5462516229486,496.6220427188392,269,0,269,89.97673611111111,13.65660793708274,13.65321535380418
1057,12D3KooWSUBg2WSkyexK46JAw9exspTKoibMJff9E2Km4ZJMoq2M,ZPL_165,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.645949021853198,True,False,2024-09-03T14:56:19.000000Z,100,100000.0,60000.0,34641.016151377546,751.3775578703704,29264.182654969594,13.645949021853198,14.685403057578652,13.498407484463229,2026-09-25T07:31:21+00:00,281.8469448811925,41.610221136900265,21,0,21,7.039837962962963,14.61303513073692,14.696304983090752,1174.9553304173005,173.46347729705693,90,0,90,30.113587962962963,14.241124102707568,14.295289853410493,3362.034871948522,496.35100551016575,269,0,269,89.9774537037037,13.638166672203978,13.634919202902337
1058,12D3KooWMYq8Rmthiw7iRFP7chyw4GqSdodDynETWzf832nM9opE,ZPL_166,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.61712778962156,True,False,2024-09-03T14:56:53.000000Z,100,100000.0,66205.46654170087,36388.313107837486,751.3771643518519,29473.74336569925,13.61712778962156,14.797833297035739,13.587673096850073,2026-09-25T09:31:53+00:00,283.70120460414955,43.67139866807647,21,0,21,7.038946759259259,14.71101606874776,14.792991382930657,1168.0722047529164,179.80659263692652,89,0,89,29.77859953703704,14.31695051922251,14.211545157827151,3366.7571250945603,498.43104019434077,269,0,269,89.97430555555556,13.657800284189838,13.654070562883497
1059,12D3KooWBR6wn9hdGNZ7bQta44YGg13dWYsfLJX9gSFsQkTEuGVD,ZPL_167,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.68158118072352,True,False,2024-09-03T14:57:21.000000Z,100,100000.0,51264.61525035009,32020.18589900755,751.3768402777778,29590.88940899906,13.68158118072352,14.519381206366772,13.325547002025415,2026-09-25T11:32:25+00:00,278.46973540979496,38.430504055152646,21,0,21,7.038449074074074,14.440765236816118,14.520207632082165,1135.6442181596435,134.37342668323566,90,0,90,30.111828703703704,13.765313142680089,13.81700465427566,3372.3736559321733,502.5915442283792,269,0,269,89.97673611111111,13.680153295522071,13.676848715724924
1060,12D3KooWGm8gtsXLYsFc2Ci1PuELbUodVejTmYtXtSZPFq7E7TkP,ZPL_168,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.653441982872835,True,False,2024-09-03T14:57:56.000000Z,100,100000.0,60000.0,34641.016151377546,751.3764351851852,29317.64073681586,13.653441982872835,14.68338777055383,13.47606837402142,2026-09-25T11:32:25+00:00,281.6152458062444,41.57601445160208,21,0,21,7.038449074074074,14.60388377865064,14.6842235313256,1174.695979773592,173.42518829718412,90,0,90,30.111828703703704,14.238837430895153,14.2921344205787,3362.8945481423957,496.47792303466935,269,0,269,89.97673611111111,13.641785871000055,13.638405667466383
1061,12D3KooWAgXAxtsuwUvK1wjr6H1Qc7NtpbFgMAHqYA98YJTAKV8n,ZPL_170,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.481539164699775,True,False,2024-09-03T14:58:32.000000Z,100,100000.0,50000.0,31622.776601683792,751.3760185185185,29402.94837621062,13.481539164699775,14.499512225820894,13.313748589646615,2026-09-25T09:31:53+00:00,277.9818505903828,37.952044654309766,21,0,21,7.038946759259259,14.414445213799235,14.49476792364139,1146.5030735156697,156.52869333000783,89,0,89,29.77859953703704,14.052608321180385,13.94912072777398,3323.8928794964913,453.8013209167311,269,0,269,89.97430555555556,13.483927479398073,13.48023223351355
1062,12D3KooWMAyxDyN3S8zF1snL2gGDv3keWHAFV98RsfXyS1t3P44g,ZPL_169,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.612785576423924,True,False,2024-09-03T14:59:12.000000Z,99.72209356183419,100000.0,66783.14838608536,36546.72307774949,751.3755555555556,29229.074108825716,13.612785576423924,14.807261697162524,13.56862787051632,2026-09-25T13:32:42+00:00,283.9788235612345,43.87503360689659,21,0,21,7.039143518518519,14.725005422007264,14.807467228550083,1184.3184694323515,182.9784770427016,90,0,90,30.113020833333334,14.354903858629607,14.409208044760277,3340.4373476082133,486.0394278980887,268,1,269,89.97641203703704,13.6013893803446,13.547329243077755
1063,12D3KooWAsP1GQoDcZfnCeANpH3Bu37SNwrumLt9Y6nejqBFYa25,ZPL_171,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.552138898771064,True,False,2024-09-03T14:59:36.000000Z,100,100000.0,53626.10936049178,32749.384531771517,751.3752777777778,29550.37092039907,13.552138898771064,14.56701210775233,13.389585869083485,2026-09-25T07:31:21+00:00,279.5747479670662,39.33802422277396,21,0,21,7.039837962962963,14.495227597488418,14.577826143997022,1165.4830621366,163.9912090163565,90,0,90,30.113587962962963,14.12631484602571,14.180043922661964,3341.643175924452,476.23504415394365,269,0,269,89.9774537037037,13.55545352215282,13.552219546804722
1064,12D3KooWQhUjaHH3ZvmtUhp2QjCbjNDpZje3eXSUS1d4yusJvgDF,ZPL_172,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.636111855982511,True,False,2024-09-03T15:01:04.000000Z,100,100000.0,60120.80147826226,34675.87099937427,751.3742592592592,29283.921589798374,13.636111855982511,14.68758450692514,13.50041261105527,2026-09-25T07:31:21+00:00,281.88881195363916,41.65208820934695,21,0,21,7.039837962962963,14.615205830159411,14.698488051868328,1175.1298646488528,173.63801152860924,90,0,90,30.113587962962963,14.243239556450668,14.297413353227709,3362.3492719594738,496.82308246175666,269,0,269,89.9774537037037,13.639443877251045,13.63619426961342
1065,12D3KooWNicWrbtoJubHjegw2RB4XHikvnevZJGNwi7DQRRDEf9y,ZPL_173,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.494094032986242,True,False,2024-09-03T15:01:30.000000Z,100,100000.0,50000.0,31622.776601683792,751.3739583333333,29445.04167972853,13.494094032986242,14.494512089654188,13.302722710897424,2026-09-25T11:32:25+00:00,277.99276629848106,37.953534943838726,21,0,21,7.038449074074074,14.41603077527199,14.495337099849367,1159.5499058350003,158.309938982301,90,0,90,30.111828703703704,14.055246100528688,14.107857187659171,3323.6625448092655,453.76987399918426,269,0,269,89.97673611111111,13.482648374150337,13.47929809839313
1066,12D3KooWMx1p5n5kzWcrAbP2UePguzbgRdNuyWsmoSgyZ5WJcgat,ZPL_174,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.597002824755888,True,False,2024-09-03T15:02:02.000000Z,99.72209356183419,100000.0,62050.0,35227.82990761707,751.3735879629629,29511.517597303246,13.597002824755888,14.724702124716737,13.492974441909698,2026-09-25T13:32:42+00:00,282.3954673177661,42.291677363428164,21,0,21,7.039143518518519,14.642904478783185,14.724906510140661,1177.6921127262247,176.3717220320205,90,0,90,30.113020833333334,14.274586324435358,14.3285873715024,3336.928511300515,484.64367654056196,268,1,269,89.97641203703704,13.58710605234754,13.533098962496531
1067,12D3KooWEky34xpjZo5rrGoRf3Riaia73gY5EAZyVgu3jR9AWcCr,ZPL_175,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.622711786915763,True,False,2024-09-03T15:02:27.000000Z,100,100000.0,61118.72941116425,34962.47400032333,751.3732986111111,29435.294391942938,13.622711786915763,14.708576221912217,13.505715425479202,2026-09-25T09:31:53+00:00,281.9899851827861,41.96017924671305,21,0,21,7.038946759259259,14.622282654873272,14.703763513102416,1163.0916630606005,173.06832592209219,89,0,89,29.77859953703704,14.25593566330855,14.150948567237306,3368.6464738934646,501.25542498168903,269,0,269,89.97430555555556,13.66548232876532,13.661732921901274
1068,12D3KooWRxFJVexw5PyUPQ5JqQap8WYRQ53tgkgQ96RQmSWM2kDw,ZPL_176,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.65683270486611,True,False,2024-09-03T15:03:00.000000Z,100,100000.0,61000.0,34928.498393145965,751.3729166666667,28679.827880627927,13.65683270486611,14.703395617709495,13.514945737269947,2026-09-25T07:31:21+00:00,282.19226384067804,41.95554009638581,21,0,21,7.039837962962963,14.630939025662581,14.714310900263925,1176.3109746174305,174.89055720267436,90,0,90,30.113587962962963,14.257555856994243,14.311783524512073,3365.5763922201436,500.3842888866859,269,0,269,89.9774537037037,13.65253095144548,13.649282035115029
1069,12D3KooWJbjg8UPTr19F1duSfK2cni6ZgpdoFMNPoBtG9hwTYhCt,ZPL_177,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.615882895888182,True,False,2024-09-04T12:26:00.000000Z,99.72209356183419,100000.0,75000.0,38729.833462074166,750.4819444444445,30564.874259311277,13.615882895888182,14.943919209699121,13.693853923195244,2026-09-25T13:32:42+00:00,286.59968894705963,46.49589899272172,21,0,21,7.039143518518519,14.860903784190262,14.944126637953822,1195.2486481104786,193.9086557208288,90,0,90,30.113020833333334,14.487386521132846,14.542191885344158,3341.5947038053746,487.1911224348656,268,1,269,89.97641203703704,13.606068819586632,13.552022965432908
1070,12D3KooWEjXsK64Ahe4jP9a1bfq8CrH1sUNZZ362E2xFFS5adChD,ZPL_178,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.654605795079185,True,False,2024-09-04T12:49:53.000000Z,100,100000.0,60000.0,34641.016151377546,750.4653587962963,30642.022050933243,13.654605795079185,14.68338777055383,13.47606837402142,2026-09-25T11:32:25+00:00,281.6152458062444,41.57601445160208,21,0,21,7.038449074074074,14.60388377865064,14.6842235313256,1174.695979773592,173.42518829718412,90,0,90,30.111828703703704,14.238837430895153,14.2921344205787,3363.1810884017455,496.520226149082,269,0,269,89.97673611111111,13.642954009645829,13.639567747407078
1071,12D3KooWQ43YGHZTirupH6uvnEKwezy4A6aidY1JgRZDbugF7kas,ZPL_179,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.649958058800856,True,False,2024-09-04T12:50:17.000000Z,100,100000.0,60000.0,34641.016151377546,750.4650810185185,29175.71131487849,13.649958058800856,14.68338777055383,13.47606837402142,2026-09-25T11:32:25+00:00,281.6152458062444,41.57601445160208,21,0,21,7.038449074074074,14.60388377865064,14.6842235313256,1174.695979773592,173.42518829718412,90,0,90,30.111828703703704,14.238837430895153,14.2921344205787,3362.0280682870043,496.35000105769456,269,0,269,89.97673611111111,13.63828899553747,13.634891610275075
1072,12D3KooWPzEGfnSH2yecX1pd5mjdTwAS7fVzZZFims69QcoxgXJk,ZPL_180,0x6e18226a1b762ee785b0e96d46869415f9763d9e,ACTIVE,13.445536049492226,True,False,2024-09-04T12:50:48.000000Z,99.72209356183419,100000.0,48780.41485331453,31234.729021816256,750.4647222222222,29098.44202572746,13.445536049492226,14.47474351599067,13.263924978599011,2026-09-25T13:32:42+00:00,277.60167403601207,37.49788408167416,21,0,21,7.039143518518519,14.394334422817062,14.474944431877773,1157.7229089946413,156.38291660499132,90,0,90,30.113020833333334,14.032544017925026,14.08562872610147,3300.246326703188,445.79073461795207,268,1,269,89.97641203703704,13.437745619224751,13.384332324962928
